,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Age,Number of Dependents,Zip Code,Latitude,Longitude,Population,Churn,CLTV,Total Customer Svc Requests,Product/Service Issues Reported,Referred a Friend_No,Referred a Friend_Yes,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_No,Phone Service_Yes,Multiple Lines_No,Multiple Lines_Yes,Internet Service_No,Internet Service_Yes,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Online Security_No,Online Security_Yes,Online Backup_No,Online Backup_Yes,Device Protection Plan_No,Device Protection Plan_Yes,Premium Tech Support_No,Premium Tech Support_Yes,Streaming TV_No,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_Yes,Streaming Music_No,Streaming Music_Yes,Unlimited Data_No,Unlimited Data_Yes,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Under 30_No,Under 30_Yes,Senior Citizen_No,Senior Citizen_Yes,Married_No,Married_Yes,Dependents_No,Dependents_Yes
77,0,16,38.75,18,99.996,1529.2,0.0,275.0,620.0,0,76,0,92027,33.141265,-116.967221,48690,1,5913,5,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
78,0,46,6.13,33,99.06,4424.2,0.0,1460.0,281.98,0,73,0,90712,33.840524,-118.148403,30173,1,3180,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0
79,1,68,24.13,26,93.184,6127.6,0.0,0.0,1640.84,0,70,0,95439,38.493888,-122.777141,476,1,5651,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
80,1,7,13.63,30,93.08,676.7,0.0,203.0,95.41,1,75,0,95464,39.12334,-122.838198,2223,1,3077,2,2,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
81,1,15,45.25,24,89.024,1345.55,0.0,323.0,678.75,1,74,0,95511,40.166028,-123.584144,261,1,4981,3,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
82,0,16,19.18,24,90.064,1281.0,0.0,0.0,306.88,1,76,0,95524,40.825486,-124.049485,1689,1,2508,2,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
83,0,1,29.68,20,72.02,69.25,0.0,0.0,29.68,0,75,0,95551,40.665952,-124.240051,1447,1,4371,3,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
84,0,1,0.0,6,26.208,25.2,0.0,0.0,0.0,0,74,0,95562,40.485849,-124.163234,3284,1,5688,2,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
85,0,13,19.03,26,98.852,1290.0,0.0,335.0,247.39,0,73,0,95618,38.544002,-121.685559,648,1,2230,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
86,0,1,20.06,26,82.368,79.2,0.0,0.0,20.06,0,69,0,95630,38.672638,-121.147403,51855,1,4363,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
87,1,34,2.88,4,98.02,3217.55,0.0,0.0,97.92,0,75,0,95653,38.674276,-121.961866,844,1,3369,2,2,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
88,0,4,12.68,11,103.792,442.85,0.0,49.0,50.72,0,65,0,95668,38.833554,-121.498102,901,1,2268,4,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0
89,0,2,19.27,20,97.604,170.85,0.0,3.42,38.54,0,77,0,95681,38.984756,-121.345074,1219,1,4193,4,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
90,0,9,30.8,20,87.776,732.5,0.0,146.0,277.2,1,67,0,95692,39.043387,-121.409837,3600,1,5745,8,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0
91,0,5,42.33,10,78.572,349.65,0.0,35.0,211.65,0,78,0,95742,38.591134,-121.161585,299,1,4028,5,4,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0
92,0,22,40.18,9,100.568,2082.95,0.0,187.0,883.96,1,65,0,95923,40.171312,-121.120605,86,1,4458,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
93,0,19,39.97,10,91.728,1775.8,0.0,178.0,759.43,1,74,0,95935,39.381174,-121.21191,614,1,5683,2,2,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
94,0,15,46.38,21,78.676,1146.65,0.0,0.0,695.7,1,70,0,95942,40.077028,-121.494168,1351,1,2099,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0
95,0,1,11.34,22,77.688,74.7,0.0,0.0,11.34,1,69,0,95949,39.099204,-121.137962,17922,1,3348,3,4,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
96,0,1,0.0,29,26.832,25.8,0.0,0.0,0.0,0,76,0,95959,39.333737,-120.858667,17269,1,3884,2,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0
97,0,10,41.37,15,99.164,898.35,0.0,135.0,413.7,1,71,0,92027,33.141265,-116.967221,48690,1,5353,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
98,0,3,30.14,7,46.8,127.1,0.0,9.0,90.42,0,76,0,92028,33.362575,-117.299644,42239,1,4145,3,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0
99,1,12,6.97,21,83.668,950.2,0.0,200.0,83.64,1,77,0,96052,40.704293,-122.803899,1845,1,5374,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
100,0,2,6.51,12,77.688,165.4,0.0,0.0,13.02,1,74,0,96073,40.582399,-122.195512,4931,1,2803,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
101,0,1,49.6,22,92.352,88.8,0.0,0.0,49.6,1,77,0,96084,40.923558,-122.059933,459,1,3106,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
102,1,13,1.47,6,92.612,1169.35,0.0,70.0,19.11,1,76,0,92130,32.957195,-117.202542,28201,1,3861,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
103,0,23,31.17,25,98.54,2293.6,0.0,573.0,716.91,0,77,0,92130,32.957195,-117.202542,28201,1,2740,4,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
104,1,17,36.82,7,88.764,1463.45,0.0,102.0,625.94,0,80,0,92130,32.957195,-117.202542,28201,1,3209,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
105,0,17,40.93,2,46.852,770.6,0.0,0.0,695.81,1,68,0,92130,32.957195,-117.202542,28201,1,3797,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
106,0,42,9.53,19,88.036,3541.35,0.0,673.0,400.26,0,79,0,92130,32.957195,-117.202542,28201,1,4871,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
107,0,1,42.3,18,82.264,79.1,0.0,0.0,42.3,1,65,0,92130,32.957195,-117.202542,28201,1,5001,2,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
108,0,1,39.78,13,52.156,50.15,0.0,0.0,39.78,1,68,0,92121,32.898613,-117.202937,4258,1,3438,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0
109,0,1,34.51,16,72.384,69.6,0.0,0.0,34.51,0,72,0,90254,33.86532,-118.396336,18693,1,3438,1,4,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
110,0,41,27.95,25,117.728,4689.5,0.0,1172.0,1145.95,0,66,0,90620,33.845706,-118.012204,44442,1,3380,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
111,0,13,26.11,4,94.12,1201.15,29.84,48.0,339.43,1,68,0,90621,33.874224,-117.993368,33528,1,5394,1,3,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
112,1,32,5.99,25,88.4,2642.05,49.57,661.0,191.68,1,69,0,90813,33.781086,-118.199049,63136,1,4584,3,2,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
113,1,32,49.6,11,88.712,2661.1,0.0,293.0,1587.2,1,76,0,91030,34.110444,-118.156957,23984,1,2712,5,2,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0
114,1,57,0.0,3,46.644,2572.95,12.07,77.0,0.0,1,70,0,91202,34.167926,-118.267539,21990,1,5172,7,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
115,0,1,15.28,15,46.904,45.1,0.0,0.0,15.28,1,71,0,91204,34.136306,-118.26036,17015,1,4499,9,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0
116,0,1,0.0,29,45.032,43.3,0.0,0.0,0.0,1,75,0,91335,34.200175,-118.540958,68018,1,4972,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
117,0,38,26.1,30,59.436,2250.65,0.0,67.52,991.8,0,67,0,91342,34.321621,-118.399841,81986,1,3110,3,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0
118,1,35,15.98,24,104.52,3653.35,0.0,877.0,559.3,0,65,0,91502,34.177267,-118.31003,11517,1,4745,6,2,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
119,0,1,15.24,15,46.904,45.1,0.0,0.0,15.24,0,80,0,91606,34.187599,-118.387125,45358,1,2740,5,2,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0
120,1,30,4.65,32,52.416,1527.5,0.0,489.0,139.5,1,71,0,91710,33.990646,-117.663025,75319,1,4795,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
121,0,5,12.27,22,82.108,378.4,0.0,83.0,61.35,0,70,0,91711,34.127621,-117.717863,34716,1,4054,5,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0
122,0,1,30.17,7,97.292,93.55,0.0,0.0,30.17,1,73,0,92117,32.825086,-117.199424,51213,1,5536,4,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
123,1,58,49.38,21,113.204,6287.25,0.0,1320.0,2864.04,1,78,0,92117,32.825086,-117.199424,51213,1,4739,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0
124,0,16,17.51,8,88.14,1350.15,0.0,108.0,280.16,0,76,0,92117,32.825086,-117.199424,51213,1,5136,8,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
125,0,1,22.5,30,72.748,69.95,0.0,0.0,22.5,0,73,0,92117,32.825086,-117.199424,51213,1,3208,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
126,1,5,47.28,12,84.24,371.65,40.64,0.0,236.4,0,68,0,92122,32.85723,-117.209774,34902,1,4287,4,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
127,0,21,42.27,8,100.672,2030.3,10.2,162.0,887.67,1,79,0,92239,33.889605,-115.257009,964,1,4317,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
128,0,43,31.83,11,112.476,4600.7,0.0,506.0,1368.69,0,67,0,92027,33.141265,-116.967221,48690,1,2833,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0
129,1,32,33.74,7,96.928,2931.0,17.88,205.0,1079.68,0,69,0,92028,33.362575,-117.299644,42239,1,5247,5,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
130,0,1,18.2,14,73.372,70.55,0.0,0.0,18.2,0,72,0,92397,34.358321,-117.618263,4253,1,2146,4,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
131,1,29,25.78,31,102.44,3004.15,37.55,931.0,747.62,1,75,0,92555,33.907361,-117.109972,12743,1,5137,4,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
132,1,13,31.7,7,99.06,1233.65,48.09,86.0,412.1,1,67,0,92563,33.581045,-117.14719,18311,1,2982,3,2,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
133,1,7,8.92,19,77.376,527.9,32.46,0.0,62.44,1,72,0,92567,33.82769,-117.102244,7344,1,4969,5,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0
134,0,2,21.57,31,92.092,179.25,0.0,56.0,43.14,0,68,0,92606,33.703976,-117.824172,17621,1,3685,3,6,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
135,0,1,43.61,2,94.952,91.3,0.0,0.0,43.61,0,68,0,92625,33.600987,-117.862734,13422,1,2371,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
136,1,7,16.05,24,72.904,467.55,20.23,0.0,112.35,1,75,0,92655,33.744439,-117.98588,8660,1,3669,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0
137,1,57,49.91,23,99.06,5427.05,12.59,1248.0,2844.87,1,74,0,92661,33.601309,-117.902304,4242,1,6259,5,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
138,4,1,17.35,25,104.832,100.8,0.0,0.0,17.35,0,78,0,92663,33.62251,-117.927024,22133,1,3128,2,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
139,2,17,1.05,9,79.508,1233.4,0.0,111.0,17.85,1,66,0,92706,33.765893,-117.881533,37879,1,3266,5,3,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
140,0,3,18.38,22,90.324,220.95,0.0,0.0,55.14,0,73,0,93022,34.404544,-119.302118,6503,1,3561,2,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
141,1,66,28.86,28,103.48,6822.15,0.0,1910.0,1904.76,1,79,0,93101,34.419203,-119.710008,31727,1,4479,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0
142,1,69,48.88,4,112.736,7318.2,0.0,293.0,3372.72,1,69,0,93110,34.437945,-119.77191,15757,1,4708,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0
143,2,15,44.13,3,86.372,1258.3,0.0,38.0,661.95,0,65,0,92592,33.507255,-117.029473,46171,1,2596,4,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
144,0,56,34.58,4,108.94,5510.65,0.0,0.0,1936.48,0,68,0,93270,35.939068,-119.043666,5868,1,5605,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0
145,0,21,21.15,10,98.02,1973.75,0.0,197.0,444.15,0,79,0,92592,33.507255,-117.029473,46171,1,4819,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
146,0,1,47.97,9,72.956,70.15,0.0,0.0,47.97,0,80,0,93426,35.842889,-121.004862,1363,1,2825,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
147,3,32,7.92,3,110.604,3520.75,0.0,106.0,253.44,1,77,0,93444,35.050345,-120.489599,15405,1,4113,3,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0
148,1,40,49.5,22,98.332,3640.45,0.0,0.0,1980.0,0,65,0,93541,37.890145,-119.184087,504,1,5676,3,2,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0
149,0,2,0.0,7,25.428,47.5,0.0,3.0,0.0,1,66,0,93591,34.598221,-117.79593,6787,1,5573,3,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0
150,0,7,39.51,14,88.192,546.95,0.0,0.0,276.57,1,75,0,93612,36.814539,-119.711868,33856,1,2015,6,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
151,0,31,39.36,4,103.948,3186.65,0.0,12.75,1220.16,0,74,0,93615,36.497895,-119.285484,5519,1,5362,4,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
152,0,14,29.96,8,109.044,1531.4,0.0,123.0,419.44,0,80,0,93621,36.789213,-119.140338,506,1,2292,1,4,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
153,0,15,23.53,10,77.168,1133.9,43.31,0.0,352.95,1,74,0,93625,36.625792,-119.672483,5635,1,4553,4,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0
154,0,59,10.78,16,97.604,5574.75,8.13,892.0,636.02,1,70,0,93665,36.959731,-120.653519,343,1,5390,3,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
155,3,46,49.11,19,104.728,4541.2,46.64,86.28,2259.06,1,76,0,93668,36.635661,-120.288644,1130,1,5712,3,2,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
156,0,25,36.36,7,93.288,2187.55,23.33,0.0,909.0,0,72,0,93928,35.930782,-121.189757,254,1,4078,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
157,0,16,32.11,15,100.256,1581.2,47.2,237.0,513.76,0,66,0,93932,35.989792,-121.055933,538,1,2688,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
